DateTime,Open,High,Low,Close,VolatilityRank,TradeDirection,TakeProfitPrice,LongStopLossRelativetoOpenPrice,ShortStopLossRelativetoOpenPrice,LongHigherHighHigherLow,ShortLowerHighLowerLow,TrailingStoplossExitPrice,TrailingExitStopLossDate,TrailingHighLowDirection,FutureStopLossPrice,TrailingStopLoss,TakeProfitHitDate,ExitPrice,SingleTradePercentageChange,CumulativeReturn,Rolling30DReturn,Rolling3MReturn,Rolling6MReturn,Rolling9MReturn,WinRateCumulative,RiskReturnCumulative,KellyCriterionCumulative
2010-07-01,1.2204,1.2539,1.2195,1.2513,26.666666666666668,Long,1.232604,1.2167388,1.2240611999999997,HigherLow,HigherHigh,1.2523317,2010-07-04,"['HigherLow' 'HigherLow' 'HigherLow' 'HigherLow' 'HigherLow' 'LowerLow'
 'HigherLow' 'HigherLow' 'HigherLow' 'LowerLow' 'LowerLow' 'LowerLow'
 'LowerLow' 'LowerLow' 'HigherLow' 'HigherLow' 'HigherLow' 'HigherLow'
 'HigherLow' 'LowerLow' 'LowerLow' 'LowerLow' 'HigherLow' 'HigherLow'
 'HigherLow' 'HigherLow' 'HigherLow' 'HigherLow' 'HigherLow' 'HigherLow'
 'LowerLow' 'LowerLow' 'LowerLow' 'HigherLow' 'HigherLow' 'LowerLow'
 'LowerLow' 'HigherLow' 'HigherLow' 'HigherLow' 'LowerLow' 'LowerLow'
 'LowerLow' 'LowerLow' 'LowerLow' 'LowerLow' 'LowerLow' 'HigherLow'
 'HigherLow' 'LowerLow' 'LowerLow' 'LowerLow' 'LowerLow' 'LowerLow'
 'LowerLow' 'LowerLow' 'HigherLow' 'HigherLow' 'HigherLow' 'HigherLow'
 'HigherLow' 'LowerLow' 'LowerLow' 'HigherLow' 'HigherLow' 'HigherLow'
 'HigherLow' 'HigherLow' 'LowerLow' 'LowerLow' 'LowerLow' 'LowerLow'
 'HigherLow' 'HigherLow' 'HigherLow' 'HigherLow' 'HigherLow' 'HigherLow'
 'HigherLow' 'HigherLow' 'HigherLow' 'HigherLow' 'LowerLow' 'HigherLow'
 'HigherLow' 'HigherLow' 'HigherLow' 'HigherLow' 'HigherLow' 'LowerLow'
 'LowerLow' 'HigherLow' 'LowerLow' 'HigherLow' 'HigherLow' 'HigherLow'
 'LowerLow' 'HigherLow' 'HigherLow' 'HigherLow' 'LowerLow' 'LowerLow'
 'LowerLow' 'LowerLow' 'LowerLow' 'HigherLow' 'HigherLow' 'LowerLow'
 'LowerLow' 'LowerLow' 'LowerLow' 'LowerLow' 'HigherLow' 'HigherLow'
 'LowerLow' 'LowerLow' 'LowerLow' 'LowerLow' 'LowerLow' 'LowerLow'
 'HigherLow' 'HigherLow' 'HigherLow' 'HigherLow' 'LowerLow' 'HigherLow'
 'HigherLow' 'HigherLow' 'LowerLow' 'LowerLow' 'LowerLow' 'LowerLow'
 'LowerLow' 'LowerLow' 'LowerLow' 'LowerLow' 'LowerLow' 'LowerLow'
 'LowerLow' 'LowerLow' 'HigherLow' 'HigherLow' 'HigherLow' 'HigherLow'
 'HigherLow' 'LowerLow' 'LowerLow' 'LowerLow' 'HigherLow' 'LowerLow'
 'LowerLow' 'LowerLow' 'LowerLow' 'LowerLow' 'HigherLow' 'HigherLow'
 'HigherLow' 'HigherLow' 'HigherLow' 'LowerLow' 'LowerLow' 'LowerLow'
 'LowerLow' 'HigherLow' 'HigherLow' 'HigherLow' 'HigherLow' 'HigherLow'
 'LowerLow' 'LowerLow' 'LowerLow' 'LowerLow' 'LowerLow' 'LowerLow'
 'LowerLow' 'HigherLow' 'LowerLow' 'HigherLow' 'HigherLow' 'HigherLow'
 'HigherLow' 'LowerLow' 'HigherLow' 'HigherLow']","[1.2167388 1.2474464 nan 1.2523317 1.2501383 1.2497395 1.2553227 1.2613047
 1.2648939 nan 1.2598092 1.2560206 1.2551233 1.2677852 1.2714741 1.2872267
 nan 1.2866285 1.2864291 1.2923114 1.284136 1.273169 1.2846345 nan
 1.2851329999999999 1.2889216 1.2967979 1.2954021 1.2969973 1.3016832 nan
 1.3022814 1.3041757 1.3127499 1.3174358 1.3107559 1.3147439 nan 1.3254118
 1.3239163 1.3107559 1.3081637000000002 1.2844351 1.2822417 nan 1.2726705
 1.2739666 1.2797492000000001 1.280148 1.2768579 1.2771569999999999 nan
 1.2665888 1.2674861000000002 1.2595101000000002 1.2618032000000001
 1.2678849 1.2674861000000002 nan 1.272172 1.2699786 1.2613047 1.2665888
 1.2749636 1.2779546 nan 1.2851329999999999 1.2855318 1.2767582 1.2653924
 1.2673864000000001 1.2628002 nan 1.2675858 1.2750633 1.2835378000000002
 1.2927102 1.2947042 1.3064688 nan 1.3023811 1.3032784 1.3055715 1.3256112
 1.3355811999999998 1.3304965 nan 1.3445542 1.3421614 1.3420617000000001
 1.3544245000000001 1.3553218 1.3619020000000002 nan 1.3759597000000001
 1.3717723 1.3610047 1.3805459 1.3876245999999999 1.3914132 nan 1.3952018
 1.3923105 1.3837362999999998 1.3922108000000002 1.4025796000000001
 1.3993891999999999 nan 1.394803 1.3840354000000001 1.3879237 1.3730684
 1.3875248999999998 1.3885219 nan 1.3931081 1.3986913 1.3918119999999998
 1.3770564 1.3782528 1.3859297 nan 1.3919116999999999 1.3937062999999998
 1.3875248999999998 1.3976943 1.4092594999999999 1.4152415 nan 1.4014829
 1.3910144 1.3826396 1.3719717 1.3745639 1.3574154999999999 nan 1.3664882
 1.3641951 1.3577146 1.3463488000000001 1.3547236 1.3590107 nan
 1.3677842999999998 1.371872 1.3538263000000001 1.3360797 1.3282034
 1.3279043000000001 nan 1.3243151 1.3185325 1.3052724 1.2968975999999999
 1.3066682 1.3162394 nan 1.3335872 1.3311944 1.3294994999999998
 1.3190309999999998 1.3274058 1.3212244 nan 1.3158406 1.3143451 1.3346839
 1.3311944 1.317037 1.3248136 nan 1.3146442 1.3114538 1.3127499 1.3094598
 1.3071667 1.3087619 nan 1.3074658 1.3085625 1.3201277 1.3086621999999999
 1.3195294999999998 1.3251127]","[1.2167388 1.2474464 nan 1.2523317 1.2501383 1.2501383 1.2553227 1.2613047
 1.2648939 1.2648939 1.2648939 1.2648939 1.2648939 1.2648939 1.2714741
 1.2872267 nan 1.2866285 1.2864291 1.2864291 1.2864291 1.2864291 1.2846345
 nan 1.2851329999999999 1.2889216 1.2967979 1.2954021 1.2969973 1.3016832
 1.3016832 1.3016832 1.3016832 1.3127499 1.3174358 1.3174358 1.3174358 nan
 1.3254118 1.3239163 1.3239163 1.3239163 1.3239163 1.3239163 1.3239163
 1.3239163 1.3239163 1.2797492000000001 1.280148 1.280148 1.280148
 1.280148 1.280148 1.280148 1.280148 1.280148 1.2678849 1.2674861000000002
 nan 1.272172 1.2699786 1.2699786 1.2699786 1.2749636 1.2779546 nan
 1.2851329999999999 1.2855318 1.2855318 1.2855318 1.2855318 1.2855318 nan
 1.2675858 1.2750633 1.2835378000000002 1.2927102 1.2947042 1.3064688 nan
 1.3023811 1.3032784 1.3032784 1.3256112 1.3355811999999998 1.3304965 nan
 1.3445542 1.3421614 1.3421614 1.3421614 1.3553218 1.3553218 nan
 1.3759597000000001 1.3717723 1.3717723 1.3805459 1.3876245999999999
 1.3914132 1.3914132 1.3914132 1.3914132 1.3914132 1.3914132
 1.4025796000000001 1.3993891999999999 1.3993891999999999
 1.3993891999999999 1.3993891999999999 1.3993891999999999
 1.3993891999999999 1.3875248999999998 1.3885219 1.3885219 1.3885219
 1.3885219 1.3885219 1.3885219 1.3885219 1.3859297 nan 1.3919116999999999
 1.3937062999999998 1.3937062999999998 1.3976943 1.4092594999999999
 1.4152415 1.4152415 1.4152415 1.4152415 1.4152415 1.4152415 1.4152415
 1.4152415 1.4152415 1.4152415 1.4152415 1.4152415 1.4152415 1.3547236
 1.3590107 nan 1.3677842999999998 1.371872 1.371872 1.371872 1.371872
 1.3279043000000001 1.3279043000000001 1.3279043000000001
 1.3279043000000001 1.3279043000000001 1.3279043000000001 1.3066682
 1.3162394 nan 1.3335872 1.3311944 1.3311944 1.3311944 1.3311944 1.3311944
 nan 1.3158406 1.3143451 1.3346839 1.3311944 1.3311944 1.3311944 1.3311944
 1.3311944 1.3311944 1.3311944 1.3311944 1.3071667 1.3071667 nan 1.3074658
 1.3085625 1.3201277 1.3201277 1.3195294999999998 1.3251127]",,1.2523317,0.026164945919370686,0.1738388654000933,0.08134982521996226,0.2076045082610256,0.1738388654000933,0.1738388654000933,0.25396825396825395,2.171908793246167,-0.08952303275226986
2010-07-02,1.2512,1.261,1.2481,1.2565,100.0,Hold,,1.2474464,1.2549536,HigherLow,HigherHigh,,,,,,,,,0.1738388654000933,0.08134982521996226,0.2076045082610256,0.1738388654000933,0.1738388654000933,0.25396825396825395,2.171908793246167,-0.08952303275226986
2010-07-03,,,,,100.0,Hold,,,,HigherLow,HigherHigh,,,,,,,,,0.1738388654000933,0.053226985307048835,0.21123822292981553,0.1738388654000933,0.1738388654000933,0.25396825396825395,2.171908793246167,-0.08952303275226986
2010-07-04,1.2561,1.2564,1.2521,1.2538,100.0,Hold,,1.2523317,1.2598683,HigherLow,HigherHigh,,,,,,,,,0.1738388654000933,0.053226985307048835,0.21123822292981553,0.1738388654000933,0.1738388654000933,0.25396825396825395,2.171908793246167,-0.08952303275226986
2010-07-05,1.2539,1.2557,1.2479,1.2534,90.0,Hold,,1.2501383,1.2576616999999999,HigherLow,HigherHigh,,,,,,,,,0.1738388654000933,0.053226985307048835,0.20602677874719943,0.1738388654000933,0.1738388654000933,0.25396825396825395,2.171908793246167,-0.08952303275226986
2010-07-06,1.2535,1.2661,1.2517,1.259,100.0,Hold,,1.2497395,1.2572605,LowerLow,LowerHigh,,,,,,,,,0.1738388654000933,0.053226985307048835,0.20965574598515402,0.1738388654000933,0.1738388654000933,0.25396825396825395,2.171908793246167,-0.08952303275226986
2010-07-07,1.2591,1.2687,1.2552,1.2652,96.66666666666667,Hold,,1.2553227,1.2628773,HigherLow,HigherHigh,,,,,,,,,0.1738388654000933,0.04995311921332135,0.20965574598515402,0.1738388654000933,0.1738388654000933,0.25396825396825395,2.171908793246167,-0.08952303275226986
2010-07-08,1.2651,1.2711,1.2633,1.2685,90.0,Hold,,1.2613047,1.2688952999999998,HigherLow,HigherHigh,,,,,,,,,0.1738388654000933,0.04995311921332135,0.20965574598515402,0.1738388654000933,0.1738388654000933,0.25396825396825395,2.171908793246167,-0.08952303275226986
2010-07-09,1.2687,1.2728,1.2608,1.2639,26.666666666666668,Hold,,1.2648939,1.2725060999999998,HigherLow,HigherHigh,,,,,,,,,0.1738388654000933,0.05311245658307073,0.20965574598515402,0.1738388654000933,0.1738388654000933,0.25396825396825395,2.171908793246167,-0.08952303275226986
2010-07-10,,,,,26.666666666666668,Hold,,,,LowerLow,HigherHigh,,,,,,,,,0.1738388654000933,0.05628130048452418,0.20965574598515402,0.1738388654000933,0.1738388654000933,0.25396825396825395,2.171908793246167,-0.08952303275226986
2010-07-11,1.2636,1.2646,1.2586,1.2597,26.666666666666668,Hold,,1.2598092,1.2673907999999998,LowerLow,HigherHigh,,,,,,,,,0.1738388654000933,0.059459679523093056,0.2132956328838067,0.17737097833509874,0.1738388654000933,0.25396825396825395,2.171908793246167,-0.08952303275226986
2010-07-12,1.2598,1.2612,1.255,1.259,20.0,Long,1.2723980000000001,1.2560206,1.2635793999999998,LowerLow,HigherHigh,1.2560206,2010-07-12,"['LowerLow' 'LowerLow' 'LowerLow' 'HigherLow' 'HigherLow' 'HigherLow'
 'HigherLow' 'HigherLow' 'LowerLow' 'LowerLow' 'LowerLow' 'HigherLow'
 'HigherLow' 'HigherLow' 'HigherLow' 'HigherLow' 'HigherLow' 'HigherLow'
 'HigherLow' 'LowerLow' 'LowerLow' 'LowerLow' 'HigherLow' 'HigherLow'
 'LowerLow' 'LowerLow' 'HigherLow' 'HigherLow' 'HigherLow' 'LowerLow'
 'LowerLow' 'LowerLow' 'LowerLow' 'LowerLow' 'LowerLow' 'LowerLow'
 'HigherLow' 'HigherLow' 'LowerLow' 'LowerLow' 'LowerLow' 'LowerLow'
 'LowerLow' 'LowerLow' 'LowerLow' 'HigherLow' 'HigherLow' 'HigherLow'
 'HigherLow' 'HigherLow' 'LowerLow' 'LowerLow' 'HigherLow' 'HigherLow'
 'HigherLow' 'HigherLow' 'HigherLow' 'LowerLow' 'LowerLow' 'LowerLow'
 'LowerLow' 'HigherLow' 'HigherLow' 'HigherLow' 'HigherLow' 'HigherLow'
 'HigherLow' 'HigherLow' 'HigherLow' 'HigherLow' 'HigherLow' 'LowerLow'
 'HigherLow' 'HigherLow' 'HigherLow' 'HigherLow' 'HigherLow' 'HigherLow'
 'LowerLow' 'LowerLow' 'HigherLow' 'LowerLow' 'HigherLow' 'HigherLow'
 'HigherLow' 'LowerLow' 'HigherLow' 'HigherLow' 'HigherLow' 'LowerLow'
 'LowerLow' 'LowerLow' 'LowerLow' 'LowerLow' 'HigherLow' 'HigherLow'
 'LowerLow' 'LowerLow' 'LowerLow' 'LowerLow' 'LowerLow' 'HigherLow'
 'HigherLow' 'LowerLow' 'LowerLow' 'LowerLow' 'LowerLow' 'LowerLow'
 'LowerLow' 'HigherLow' 'HigherLow' 'HigherLow' 'HigherLow' 'LowerLow'
 'HigherLow' 'HigherLow' 'HigherLow' 'LowerLow' 'LowerLow' 'LowerLow'
 'LowerLow' 'LowerLow' 'LowerLow' 'LowerLow' 'LowerLow' 'LowerLow'
 'LowerLow' 'LowerLow' 'LowerLow' 'HigherLow' 'HigherLow' 'HigherLow'
 'HigherLow' 'HigherLow' 'LowerLow' 'LowerLow' 'LowerLow' 'HigherLow'
 'LowerLow' 'LowerLow' 'LowerLow' 'LowerLow' 'LowerLow' 'HigherLow'
 'HigherLow' 'HigherLow' 'HigherLow' 'HigherLow' 'LowerLow' 'LowerLow'
 'LowerLow' 'LowerLow' 'HigherLow' 'HigherLow' 'HigherLow' 'HigherLow'
 'HigherLow' 'LowerLow' 'LowerLow' 'LowerLow' 'LowerLow' 'LowerLow'
 'LowerLow' 'LowerLow' 'HigherLow' 'LowerLow' 'HigherLow' 'HigherLow'
 'HigherLow' 'HigherLow' 'LowerLow' 'HigherLow' 'HigherLow']","[1.2560206 1.2551233 1.2677852 1.2714741 1.2872267 nan 1.2866285 1.2864291
 1.2923114 1.284136 1.273169 1.2846345 nan 1.2851329999999999 1.2889216
 1.2967979 1.2954021 1.2969973 1.3016832 nan 1.3022814 1.3041757 1.3127499
 1.3174358 1.3107559 1.3147439 nan 1.3254118 1.3239163 1.3107559
 1.3081637000000002 1.2844351 1.2822417 nan 1.2726705 1.2739666
 1.2797492000000001 1.280148 1.2768579 1.2771569999999999 nan 1.2665888
 1.2674861000000002 1.2595101000000002 1.2618032000000001 1.2678849
 1.2674861000000002 nan 1.272172 1.2699786 1.2613047 1.2665888 1.2749636
 1.2779546 nan 1.2851329999999999 1.2855318 1.2767582 1.2653924
 1.2673864000000001 1.2628002 nan 1.2675858 1.2750633 1.2835378000000002
 1.2927102 1.2947042 1.3064688 nan 1.3023811 1.3032784 1.3055715 1.3256112
 1.3355811999999998 1.3304965 nan 1.3445542 1.3421614 1.3420617000000001
 1.3544245000000001 1.3553218 1.3619020000000002 nan 1.3759597000000001
 1.3717723 1.3610047 1.3805459 1.3876245999999999 1.3914132 nan 1.3952018
 1.3923105 1.3837362999999998 1.3922108000000002 1.4025796000000001
 1.3993891999999999 nan 1.394803 1.3840354000000001 1.3879237 1.3730684
 1.3875248999999998 1.3885219 nan 1.3931081 1.3986913 1.3918119999999998
 1.3770564 1.3782528 1.3859297 nan 1.3919116999999999 1.3937062999999998
 1.3875248999999998 1.3976943 1.4092594999999999 1.4152415 nan 1.4014829
 1.3910144 1.3826396 1.3719717 1.3745639 1.3574154999999999 nan 1.3664882
 1.3641951 1.3577146 1.3463488000000001 1.3547236 1.3590107 nan
 1.3677842999999998 1.371872 1.3538263000000001 1.3360797 1.3282034
 1.3279043000000001 nan 1.3243151 1.3185325 1.3052724 1.2968975999999999
 1.3066682 1.3162394 nan 1.3335872 1.3311944 1.3294994999999998
 1.3190309999999998 1.3274058 1.3212244 nan 1.3158406 1.3143451 1.3346839
 1.3311944 1.317037 1.3248136 nan 1.3146442 1.3114538 1.3127499 1.3094598
 1.3071667 1.3087619 nan 1.3074658 1.3085625 1.3201277 1.3086621999999999
 1.3195294999999998 1.3251127]","[1.2560206 1.2560206 1.2560206 1.2714741 1.2872267 nan 1.2866285 1.2864291
 1.2864291 1.2864291 1.2864291 1.2846345 nan 1.2851329999999999 1.2889216
 1.2967979 1.2954021 1.2969973 1.3016832 1.3016832 1.3016832 1.3016832
 1.3127499 1.3174358 1.3174358 1.3174358 nan 1.3254118 1.3239163 1.3239163
 1.3239163 1.3239163 1.3239163 1.3239163 1.3239163 1.3239163
 1.2797492000000001 1.280148 1.280148 1.280148 1.280148 1.280148 1.280148
 1.280148 1.280148 1.2678849 1.2674861000000002 nan 1.272172 1.2699786
 1.2699786 1.2699786 1.2749636 1.2779546 nan 1.2851329999999999 1.2855318
 1.2855318 1.2855318 1.2855318 1.2855318 nan 1.2675858 1.2750633
 1.2835378000000002 1.2927102 1.2947042 1.3064688 nan 1.3023811 1.3032784
 1.3032784 1.3256112 1.3355811999999998 1.3304965 nan 1.3445542 1.3421614
 1.3421614 1.3421614 1.3553218 1.3553218 nan 1.3759597000000001 1.3717723
 1.3717723 1.3805459 1.3876245999999999 1.3914132 1.3914132 1.3914132
 1.3914132 1.3914132 1.3914132 1.4025796000000001 1.3993891999999999
 1.3993891999999999 1.3993891999999999 1.3993891999999999
 1.3993891999999999 1.3993891999999999 1.3875248999999998 1.3885219
 1.3885219 1.3885219 1.3885219 1.3885219 1.3885219 1.3885219 1.3859297 nan
 1.3919116999999999 1.3937062999999998 1.3937062999999998 1.3976943
 1.4092594999999999 1.4152415 1.4152415 1.4152415 1.4152415 1.4152415
 1.4152415 1.4152415 1.4152415 1.4152415 1.4152415 1.4152415 1.4152415
 1.4152415 1.3547236 1.3590107 nan 1.3677842999999998 1.371872 1.371872
 1.371872 1.371872 1.3279043000000001 1.3279043000000001
 1.3279043000000001 1.3279043000000001 1.3279043000000001
 1.3279043000000001 1.3066682 1.3162394 nan 1.3335872 1.3311944 1.3311944
 1.3311944 1.3311944 1.3311944 nan 1.3158406 1.3143451 1.3346839 1.3311944
 1.3311944 1.3311944 1.3311944 1.3311944 1.3311944 1.3311944 1.3311944
 1.3071667 1.3071667 nan 1.3074658 1.3085625 1.3201277 1.3201277
 1.3195294999999998 1.3251127]",,1.2560206,-0.0030000000000000027,0.17031734880389293,0.05628130048452373,0.2132956328838067,0.17383886540009352,0.17031734880389293,0.25,2.1265152995205634,-0.10268967976345733
2010-07-13,1.2589,1.2737,1.2522,1.2717,23.333333333333332,Long,1.2714889999999999,1.2551233,1.2626766999999999,LowerLow,LowerHigh,1.2551233,2010-07-13,"['LowerLow' 'LowerLow' 'HigherLow' 'HigherLow' 'HigherLow' 'HigherLow'
 'HigherLow' 'LowerLow' 'LowerLow' 'LowerLow' 'HigherLow' 'HigherLow'
 'HigherLow' 'HigherLow' 'HigherLow' 'HigherLow' 'HigherLow' 'HigherLow'
 'LowerLow' 'LowerLow' 'LowerLow' 'HigherLow' 'HigherLow' 'LowerLow'
 'LowerLow' 'HigherLow' 'HigherLow' 'HigherLow' 'LowerLow' 'LowerLow'
 'LowerLow' 'LowerLow' 'LowerLow' 'LowerLow' 'LowerLow' 'HigherLow'
 'HigherLow' 'LowerLow' 'LowerLow' 'LowerLow' 'LowerLow' 'LowerLow'
 'LowerLow' 'LowerLow' 'HigherLow' 'HigherLow' 'HigherLow' 'HigherLow'
 'HigherLow' 'LowerLow' 'LowerLow' 'HigherLow' 'HigherLow' 'HigherLow'
 'HigherLow' 'HigherLow' 'LowerLow' 'LowerLow' 'LowerLow' 'LowerLow'
 'HigherLow' 'HigherLow' 'HigherLow' 'HigherLow' 'HigherLow' 'HigherLow'
 'HigherLow' 'HigherLow' 'HigherLow' 'HigherLow' 'LowerLow' 'HigherLow'
 'HigherLow' 'HigherLow' 'HigherLow' 'HigherLow' 'HigherLow' 'LowerLow'
 'LowerLow' 'HigherLow' 'LowerLow' 'HigherLow' 'HigherLow' 'HigherLow'
 'LowerLow' 'HigherLow' 'HigherLow' 'HigherLow' 'LowerLow' 'LowerLow'
 'LowerLow' 'LowerLow' 'LowerLow' 'HigherLow' 'HigherLow' 'LowerLow'
 'LowerLow' 'LowerLow' 'LowerLow' 'LowerLow' 'HigherLow' 'HigherLow'
 'LowerLow' 'LowerLow' 'LowerLow' 'LowerLow' 'LowerLow' 'LowerLow'
 'HigherLow' 'HigherLow' 'HigherLow' 'HigherLow' 'LowerLow' 'HigherLow'
 'HigherLow' 'HigherLow' 'LowerLow' 'LowerLow' 'LowerLow' 'LowerLow'
 'LowerLow' 'LowerLow' 'LowerLow' 'LowerLow' 'LowerLow' 'LowerLow'
 'LowerLow' 'LowerLow' 'HigherLow' 'HigherLow' 'HigherLow' 'HigherLow'
 'HigherLow' 'LowerLow' 'LowerLow' 'LowerLow' 'HigherLow' 'LowerLow'
 'LowerLow' 'LowerLow' 'LowerLow' 'LowerLow' 'HigherLow' 'HigherLow'
 'HigherLow' 'HigherLow' 'HigherLow' 'LowerLow' 'LowerLow' 'LowerLow'
 'LowerLow' 'HigherLow' 'HigherLow' 'HigherLow' 'HigherLow' 'HigherLow'
 'LowerLow' 'LowerLow' 'LowerLow' 'LowerLow' 'LowerLow' 'LowerLow'
 'LowerLow' 'HigherLow' 'LowerLow' 'HigherLow' 'HigherLow' 'HigherLow'
 'HigherLow' 'LowerLow' 'HigherLow' 'HigherLow']","[1.2551233 1.2677852 1.2714741 1.2872267 nan 1.2866285 1.2864291 1.2923114
 1.284136 1.273169 1.2846345 nan 1.2851329999999999 1.2889216 1.2967979
 1.2954021 1.2969973 1.3016832 nan 1.3022814 1.3041757 1.3127499 1.3174358
 1.3107559 1.3147439 nan 1.3254118 1.3239163 1.3107559 1.3081637000000002
 1.2844351 1.2822417 nan 1.2726705 1.2739666 1.2797492000000001 1.280148
 1.2768579 1.2771569999999999 nan 1.2665888 1.2674861000000002
 1.2595101000000002 1.2618032000000001 1.2678849 1.2674861000000002 nan
 1.272172 1.2699786 1.2613047 1.2665888 1.2749636 1.2779546 nan
 1.2851329999999999 1.2855318 1.2767582 1.2653924 1.2673864000000001
 1.2628002 nan 1.2675858 1.2750633 1.2835378000000002 1.2927102 1.2947042
 1.3064688 nan 1.3023811 1.3032784 1.3055715 1.3256112 1.3355811999999998
 1.3304965 nan 1.3445542 1.3421614 1.3420617000000001 1.3544245000000001
 1.3553218 1.3619020000000002 nan 1.3759597000000001 1.3717723 1.3610047
 1.3805459 1.3876245999999999 1.3914132 nan 1.3952018 1.3923105
 1.3837362999999998 1.3922108000000002 1.4025796000000001
 1.3993891999999999 nan 1.394803 1.3840354000000001 1.3879237 1.3730684
 1.3875248999999998 1.3885219 nan 1.3931081 1.3986913 1.3918119999999998
 1.3770564 1.3782528 1.3859297 nan 1.3919116999999999 1.3937062999999998
 1.3875248999999998 1.3976943 1.4092594999999999 1.4152415 nan 1.4014829
 1.3910144 1.3826396 1.3719717 1.3745639 1.3574154999999999 nan 1.3664882
 1.3641951 1.3577146 1.3463488000000001 1.3547236 1.3590107 nan
 1.3677842999999998 1.371872 1.3538263000000001 1.3360797 1.3282034
 1.3279043000000001 nan 1.3243151 1.3185325 1.3052724 1.2968975999999999
 1.3066682 1.3162394 nan 1.3335872 1.3311944 1.3294994999999998
 1.3190309999999998 1.3274058 1.3212244 nan 1.3158406 1.3143451 1.3346839
 1.3311944 1.317037 1.3248136 nan 1.3146442 1.3114538 1.3127499 1.3094598
 1.3071667 1.3087619 nan 1.3074658 1.3085625 1.3201277 1.3086621999999999
 1.3195294999999998 1.3251127]","[1.2551233 1.2551233 1.2714741 1.2872267 nan 1.2866285 1.2864291 1.2864291
 1.2864291 1.2864291 1.2846345 nan 1.2851329999999999 1.2889216 1.2967979
 1.2954021 1.2969973 1.3016832 1.3016832 1.3016832 1.3016832 1.3127499
 1.3174358 1.3174358 1.3174358 nan 1.3254118 1.3239163 1.3239163 1.3239163
 1.3239163 1.3239163 1.3239163 1.3239163 1.3239163 1.2797492000000001
 1.280148 1.280148 1.280148 1.280148 1.280148 1.280148 1.280148 1.280148
 1.2678849 1.2674861000000002 nan 1.272172 1.2699786 1.2699786 1.2699786
 1.2749636 1.2779546 nan 1.2851329999999999 1.2855318 1.2855318 1.2855318
 1.2855318 1.2855318 nan 1.2675858 1.2750633 1.2835378000000002 1.2927102
 1.2947042 1.3064688 nan 1.3023811 1.3032784 1.3032784 1.3256112
 1.3355811999999998 1.3304965 nan 1.3445542 1.3421614 1.3421614 1.3421614
 1.3553218 1.3553218 nan 1.3759597000000001 1.3717723 1.3717723 1.3805459
 1.3876245999999999 1.3914132 1.3914132 1.3914132 1.3914132 1.3914132
 1.3914132 1.4025796000000001 1.3993891999999999 1.3993891999999999
 1.3993891999999999 1.3993891999999999 1.3993891999999999
 1.3993891999999999 1.3875248999999998 1.3885219 1.3885219 1.3885219
 1.3885219 1.3885219 1.3885219 1.3885219 1.3859297 nan 1.3919116999999999
 1.3937062999999998 1.3937062999999998 1.3976943 1.4092594999999999
 1.4152415 1.4152415 1.4152415 1.4152415 1.4152415 1.4152415 1.4152415
 1.4152415 1.4152415 1.4152415 1.4152415 1.4152415 1.4152415 1.3547236
 1.3590107 nan 1.3677842999999998 1.371872 1.371872 1.371872 1.371872
 1.3279043000000001 1.3279043000000001 1.3279043000000001
 1.3279043000000001 1.3279043000000001 1.3279043000000001 1.3066682
 1.3162394 nan 1.3335872 1.3311944 1.3311944 1.3311944 1.3311944 1.3311944
 nan 1.3158406 1.3143451 1.3346839 1.3311944 1.3311944 1.3311944 1.3311944
 1.3311944 1.3311944 1.3311944 1.3311944 1.3071667 1.3071667 nan 1.3074658
 1.3085625 1.3201277 1.3201277 1.3195294999999998 1.3251127]",,1.2551233,-0.0030000000000000027,0.16680639675748132,0.05311245658307007,0.21329563288380538,0.17031734880389315,0.16680639675748132,0.24615384615384617,2.082980433086983,-0.1157536119632479
